idx,kappa,abs_kappa,angle_sim_vs_ea,angle_euc_vs_ea,sim_second_norm,ea_second_norm
192,0.6164617328495434,0.6164617328495434,2.842042859869779,85.66163482333316,62.44522342088785,11.270850138825288
193,-34.213358454508125,34.213358454508125,6.177572094910604,78.2431378983646,0.3010391250515815,15.942679692879231
194,1.3630039785653199,1.3630039785653199,5.782492768628456,82.54360860819159,26.12296070895953,8.61799363951322
195,-0.20076387121561332,0.20076387121561332,0.038339334224147266,89.94650560014308,16449.04346820438,602.4395444315783
196,-10.304701575839333,10.304701575839333,9.475746712938696,67.46521080277078,0.4315666143902012,5.693744286810544
197,4.007477126804984,4.007477126804984,0.6618649896433201,89.0475659088696,67.8880764167178,104.3155077753107
198,-1.2310795561295158e-10,1.2310795561295158e-10,180.0,141.62368205898656,3.6881638193204743e+21,40249239324.75356
199,-23.028461716229057,23.028461716229057,7.5153401722643665,6.678130026597742,0.04476717576416005,2.8646755546546796
200,6.856552778108457,6.856552778108457,9.662109691834228,77.10714259728239,2.8265185907721633,8.695529418768771
201,40.54044086380812,40.54044086380812,3.4816843425938826,84.04012239929467,0.5838970007982603,33.40561772670155
202,0.07175681656916118,0.07175681656916118,0.00424943274028545,89.9949463407328,7551085.544907809,5466.8604123687
203,-26.922362462774913,26.922362462774913,4.232921715534417,83.51193375478057,0.9840123859455209,26.90393072852975
204,40.723532182401414,40.723532182401414,29.196282052027453,29.401921444650064,0.04702928844221885,3.9466237028194024
205,-5.979364800658585,5.979364800658585,3.3239821440273047,85.18750195763089,5.7808579344698705,20.901655153550553
206,2.830833600261429,2.830833600261429,0.09458603970544323,89.59504141148675,68.46336169457965,207.71024744108868
207,4466.544828042652,4466.544828042652,0.0,8.537736462515939e-07,0.00016662866120156563,16.468620898478445
208,4.363508796803504,4.363508796803504,0.0021711304350852012,89.48780535191761,27.523332920224323,197.15119453862633
209,5.003425233810717,5.003425233810717,0.22194147902597466,89.16692567794958,11.068212808860565,120.58358348325213
210,8.213336822964258,8.213336822964258,4.658974110342717,82.1132810438708,2.2142948948600063,14.84648424156509
211,6.665766058930338,6.665766058930338,5.671580361729161,87.21018890683487,1.0419624167206771,41.393739838057634
212,0.3483142757246575,0.3483142757246575,0.40558894179699,89.50333886436019,1766.428600997391,80.83554924930813
213,6.800582957715023e-13,6.800582957715023e-13,0.0,0.15211644143196373,2.4188839553270622e+20,9988539280.518074
214,-244.79460800234813,244.79460800234813,21.37475686899535,19.413691381453194,0.005322491199101762,6.702602263024473
215,-11.402990664265221,11.402990664265221,19.848879920754175,58.00504123573778,0.41640869048945905,4.246851585619823
216,7.1502410049667535,7.1502410049667535,22.288307814301568,14.501530970617157,0.17441333306255344,1.9890791346017476
217,-25.930639828276288,25.930639828276288,18.501834670786387,60.69796860509163,0.20447205087679649,6.035923627000112
218,-0.776172599309343,0.776172599309343,16.996214119354406,65.04966379086773,9.398838631331369,2.1849340914960074
219,30.230417604798067,30.230417604798067,3.4190808725866058,84.7502165752756,1.0868276785833257,34.61580063412302
220,8.461027550421594,8.461027550421594,9.959519808381385,75.74106112690686,1.5308725984760099,8.200869263304735
221,-1.7161389323652576,1.7161389323652576,0.0200632739894,89.82512742017504,227.16229789043328,410.6763372656344
222,-26.308568660108993,26.308568660108993,15.683073070251407,56.22983624216203,0.12355963403816081,5.375409469578682
223,112.70066262318714,112.70066262318714,20.11529329071348,23.513286089270554,0.012086045191807096,5.257632514903871
224,4.727986818577259,4.727986818577259,1.5729341010691746,88.76853239403303,4.01624427471717,66.52646059131683
225,-3.9929681739947176,3.9929681739947176,2.8075239906595146,85.98708126911295,10.913712316605379,22.068941116780845
226,-1.0519407991441392,1.0519407991441392,0.3693040614228766,89.45772895609706,336.74876831305255,109.73020920615441
227,-4.773799567620613,4.773799567620613,3.0847221841919565,84.38497435723055,4.6910307487825795,17.120687250006153
228,-21.504360708133067,21.504360708133067,1.1888819029050113,88.23443193884054,4.294248338774881,88.07456975539841
229,6.378313357629237,6.378313357629237,8.202585200654038,78.36700689360522,2.760935865768229,9.33596085780602
230,-2.4476527461846103,2.4476527461846103,3.5033865828929343,84.73499334565763,12.939138576591185,14.554790932017823
231,36.18217076841023,36.18217076841023,21.314949241885447,24.442275203173775,0.039651877430478495,3.635827078609839
232,-0.03273738702530397,0.03273738702530397,0.011015182691997248,89.98877062737411,1471620.6118991703,1501.8227835271198
233,-1.4322863948118994e-11,1.4322863948118994e-11,0.0,3.5804521949120187,1.9476124323722345e+21,69281562519.57097
234,23.20595902629987,23.20595902629987,26.93450804489531,41.28998290211801,0.11866933295350096,3.8258612313278153
235,34.855020274749805,34.855020274749805,16.447042104821396,64.03868325124431,0.18178229941573004,7.581940460838772
236,435.3567462448526,435.3567462448526,27.286518816596494,42.222478893953664,0.00701038936790224,10.507269408125067
237,7.297906174840058,7.297906174840058,1.1485708025148404,88.68611698982276,52.57874287127714,85.63571586049842
238,-14.486848671442322,14.486848671442322,9.368492857293175,73.70474166276595,0.5757431769372219,8.709482414224182
239,-1.6052402252856135,1.6052402252856135,0.3197296575182414,89.38398679142554,116.20836754813833,107.0195789111793
240,1.495278994580557e-11,1.495278994580557e-11,180.0,5.056212492510441,2.540989711232001e+21,49260068989.671936
241,-9.636138918191785,9.636138918191785,5.881495582518015,80.78464544813515,1.8551514039324923,13.472378714587853
242,3.228977127885496e-11,3.228977127885496e-11,180.0,165.91165797319562,1.2419530019654987e+21,47050867767.8642
243,8.427087698865687,8.427087698865687,1.8564119763355258,87.51715206770623,9.427485162712648,45.24926697057874
244,-2.798930669978489,2.798930669978489,19.209769705423,63.41447493743251,2.715053828942361,3.1287896287929726
245,8.74342135266765,8.74342135266765,4.072928982924966,83.61930383988744,2.8019222209439767,18.44634693024883
246,83.88917573537587,83.88917573537587,2.5721522580891056,85.7042494845561,0.3956627674966991,58.406697035243965
247,5.102406882209897,5.102406882209897,1.2016942720197799,88.196460798195,18.213026727767087,54.25874406975996
248,-4.553469163184751e-11,4.553469163184751e-11,0.0,172.53546906298484,1.742502554847162e+20,3588045797.2364407
249,5.922116444414169,5.922116444414169,6.8253565242447305,78.1833912212372,1.9587882388528177,8.869053626870146
250,0.6501938270994567,0.6501938270994567,0.08847417992503717,89.91210924557093,28119.988297118383,541.8395239977036
251,-17.38629534800119,17.38629534800119,10.135797027373505,76.76814871387577,1.1515845535929121,11.517633634606684
252,1.2639550117145135,1.2639550117145135,0.675170452551969,89.02183477809075,142.61705578406688,62.38740688935827
253,-4.448518639268264,4.448518639268264,0.2244923951665383,89.52365905784563,66.60782922546996,225.51242047666543
254,29.080008616163195,29.080008616163195,4.204571378371172,84.48189334020608,1.5759263463667927,32.348961394042135
255,8.92134494269742,8.92134494269742,9.704505966722662,74.17394128894759,1.0393383808469139,7.572729957206202
256,15.487975983091507,15.487975983091507,0.43317771827154844,89.4894235093079,3.7148359221867624,253.8138823747609
257,2.9293827683141673,2.9293827683141673,2.0107730031096023,87.23502929999637,26.280142011123683,29.768281750325503
258,-3.583254012989045,3.583254012989045,5.5455599083222005,80.94925890283308,4.5009905602428555,9.675041124111045
259,-3.0332864444327328,3.0332864444327328,0.21227337724364645,88.82591755438975,14.886534302438143,78.49702480077684
260,-16.110921164916917,16.110921164916917,22.72698266254637,55.73362287759729,0.2950393026866035,4.418065676131242
261,-1.830512335795559e-11,1.830512335795559e-11,1.2074182697257333e-06,175.37927696301662,6.993341693060081e+20,37514901525.103935
262,-3.9742745000202335,3.9742745000202335,1.8839358819196843,86.09698710125511,7.528579087748787,23.90577654922567
263,-6.903953216468869,6.903953216468869,11.454624194161678,73.9566003288416,1.7720745334816828,6.848572019382472
264,-9.536184648322864,9.536184648322864,0.9112214003261995,88.60612032195762,10.973470381983597,83.30089925667117
265,-166.232082023279,166.232082023279,45.69192394269032,37.73152017178862,0.1842752764024202,7.45971457892027
266,8.078027799469547,8.078027799469547,5.541139500882121,83.130884175531,5.265526809543075,16.729960829730892
267,-58.18221164863953,58.18221164863953,18.77710927603402,60.58371695831976,0.08866574865919405,7.765850056026555
268,-3.2123114267727493,3.2123114267727493,1.8702271922983729,87.15010574794782,20.975695326907115,31.086067253056072
269,3.0540731017208604,3.0540731017208604,0.2798700479557151,89.46631177768884,75.7429850789618,157.57476397457066
270,-13.905189889965543,13.905189889965543,15.291590336030744,48.71375581061187,0.16518790830740904,3.658350198552854
271,-19.24282641875865,19.24282641875865,4.691276704591789,82.60215546328102,1.1597706531063292,21.20748432815988
272,34.040655068734466,34.040655068734466,7.044714381155411,79.38900803042883,0.46487839475193227,17.507919110107736
